IDs,tsne dim 1,tsne dim 2,Clusters
DE-03-3320-H1,4.946404,-23.481262,1
CZ-01-0215-H1,-3.0065808,17.972637,5
NL-01-0982-H1,-3.3828936,17.402147,5
UK-01-0085-H1,-12.566701,1.5101286,-1
DE-02-1410-H1,-6.2709355,-2.6775634,-1
CZ-01-1265-H1,-8.396655,1.0266693,10
DE-03-0097-H1,-18.67526,2.2845762,14
FR-01-0236-H1,1.5155483,-19.981163,0
DE-02-3620-H1,2.4018173,-16.132141,0
DE-01-0328-H1,-13.614768,-14.823659,-1
GR-01-0794-H1,-3.3823185,17.40341,5
DK-01-1041-H1,-3.3825777,17.399958,5
NY-01-0647-H1,-3.3825033,17.40011,5
IT-05-0244-H1,-3.0066082,17.972591,5
HU-01-0010-H1,-19.28569,-10.955645,12
IT-02-0715-H1,-3.0073388,17.97125,5
DE-02-4972-H1,-3.0068412,17.972189,5
NY-01-0667-H1,-3.006926,17.972033,5
CZ-01-1348-H2,-8.590299,-3.0345786,10
IT-06-0285-H1,1.3481164,-20.689732,0
GR-01-0244-H1,-3.3827858,17.402489,5
DE-03-2302-H1,-18.47801,2.8699431,14
DE-03-4106-H1,-3.3828795,17.402294,5
NL-01-0967-H1,3.2553976,0.5241936,7
DE-02-2743-H1,1.2108114,6.3774266,7
US-01-0837-H1,2.170017,-19.4767,0
DE-03-1470-H1,-3.382396,17.400326,5
DE-02-0652-H1,2.3317826,-0.5922787,7
DE-02-4394-H1,-3.3057857,-1.3268464,-1
DK-01-1588-H1,-10.255525,-8.581398,9
DE-02-0379-H1,-3.0072017,17.971563,5
FR-01-1352-H1,-3.0071712,17.971592,5
SR-01-0017-H1,-11.401914,0.36885685,10
SR-01-0146-H1,-3.382487,17.400097,5
RU-01-0417-H1,-8.272448,-6.24034,-1
IT-01-0049-H1,-3.3825624,17.399998,5
DE-03-3826-H1,-3.382578,17.399975,5
DE-02-2177-H1,-3.3825839,17.399927,5
DE-03-4202-H1,-3.3825839,17.399912,5
IT-05-0028-H1,-3.382406,17.400276,5
US-01-0463-H1,4.4689655,-2.3284543,7
DE-03-0539-H1,-3.3825924,17.399942,5
US-01-0717-H1,-15.20347,4.3875494,8
DE-03-4756-H1,-17.707952,-1.4493951,13
DE-02-2605-H1,-3.0065784,17.972672,5
US-01-0879-H1,-3.0067148,17.972378,5
DE-03-1689-H1,-11.511922,-4.432987,-1
FR-01-0304-H1,-3.0066082,17.972591,5
RU-01-0752-H1,-3.0065439,17.972723,5
DE-03-0441-H1,-3.0064917,17.972797,5
DE-03-0634-H1,-3.00633,17.973114,5
SR-01-0013-H1,-3.3822792,17.403528,5
DE-03-4649-H1,-3.0071242,17.971685,5
UK-01-0387-H1,4.8411145,-21.393126,1
DK-01-1564-H1,-3.0070732,17.971764,5
IT-02-0275-H1,-3.3823357,17.403322,5
SE-01-0285-H1,-4.6630235,-7.78484,-1
IT-07-0406-H1,-14.7153425,-10.614527,11
NL-04-0186-H1,-3.3828795,17.402294,5
DE-02-3830-H1,-3.382853,17.402132,5
UK-03-0077-H1,-6.2389402,-3.8562553,-1
NY-01-0030-H1,4.8411145,-21.393126,1
NY-01-0170-H1,-8.934945,3.734118,-1
GR-01-0413-H1,-3.3829114,17.402082,5
DE-01-0168-H1,-20.413374,-8.939336,-1
CZ-01-1266-H1,-3.3825452,17.400038,5
DE-02-2908-H1,-3.3825848,17.400002,5
NY-01-0091-H1,-3.3825696,17.399971,5
DE-03-0258-H1,-3.3825924,17.399942,5
DE-03-1618-H1,-3.382593,17.399895,5
IT-06-0269-H1,-3.6184828,-10.451524,-1
IT-02-0451-H2,5.028324,1.4247582,7
US-01-1035-H1,-3.3825378,17.400002,5
DE-03-3550-H1,-17.738167,-13.664436,15
SR-01-0159-H1,-9.28734,-9.555719,-1
GR-03-0272-H1,-3.3824923,17.40009,5
CZ-01-0960-H1,-3.382514,17.400059,5
NL-01-0999-H1,-3.3824568,17.400188,5
NY-01-0366-H1,-19.078938,-6.5721374,-1
DE-02-3161-H1,-3.3823807,17.400318,5
DK-01-0444-H1,-3.3822792,17.403528,5
NY-01-0254-H1,-15.8095045,-1.3768835,-1
RU-01-0040-H1,-3.007255,17.971401,5
SE-01-0920-H1,-3.0071747,17.971565,5
GR-02-0786-H2,-3.0072975,17.971354,5
DE-02-1870-H1,-18.071894,1.7972836,14
DE-03-3688-H1,-9.840795,-16.93361,-1
DE-02-2215-H1,-3.007195,17.971546,5
NL-01-0837-H1,-3.3823195,17.40345,5
DE-03-4267-H1,-3.3825347,17.402975,5
DE-02-3660-H1,-17.55232,2.69518,14
DE-02-3199-H1,0.3990134,1.9848297,7
GR-01-0409-H1,-3.3825777,17.399958,5
RU-01-0205-H1,2.4696138,-21.33653,1
FR-01-0745-H1,4.4689655,-2.3284543,7
DE-02-2957-H1,2.4019103,-16.132307,0
IT-02-0221-H1,-3.3824782,17.400118,5
DE-02-2254-H1,-3.3824797,17.40013,5
GR-01-0423-H1,-3.3824015,17.400267,5
DE-03-0620-H1,-3.3823907,17.4003,5
DE-03-1658-H1,-3.3824017,17.400272,5
FR-01-0321-H1,-11.477211,0.20493568,10
DE-02-3578-H1,-3.3824093,17.400331,5
DK-01-0938-H1,-3.0073462,17.97124,5
UK-01-0049-H1,-3.0072238,17.971474,5
US-01-1177-H1,-10.32816,1.2634506,-1
NL-01-0360-H1,-10.563103,7.1258287,-1
MK-01-0079-H1,-3.0072007,17.971521,5
CZ-01-1298-H1,-6.1185355,-8.678482,-1
CZ-01-1712-H1,-3.0072386,17.971466,5
IT-02-0066-H1,1.8701674,-2.1281004,-1
GR-02-0023-H2,-3.0070722,17.971857,5
DE-03-1542-H1,1.8227116,-6.0714984,-1
FR-01-0139-H1,-3.0072308,17.971468,5
DE-02-2315-H1,-3.0072975,17.971344,5
DE-02-1046-H1,-6.917599,-0.000122575,-1
GR-03-0192-H1,-3.0072904,17.971363,5
UK-02-0215-H1,-3.3826253,17.40287,5
DE-03-4151-H1,-19.251387,-10.902388,12
GR-02-0213-H1,-6.1260066,-2.9549716,-1
GR-02-0793-H1,-3.3823066,17.403439,5
DE-03-2131-H1,-3.382339,17.403353,5
UK-01-0684-H1,-10.05181,-17.164135,-1
UK-02-0080-H1,5.0543394,4.3563056,-1
AT-01-0034-H1,-3.3823755,17.40328,5
ES-01-0527-H1,2.1169984,2.4575994,7
DE-02-0424-H1,-6.3807483,-6.428315,10
CZ-01-1097-H1,-3.3823268,17.403345,5
US-01-0925-H1,-8.462485,-3.7732632,10
SE-01-1173-H1,-18.071892,1.7972865,14
DE-03-1870-H1,-3.382418,17.403196,5
HU-01-0122-H1,-22.01684,-10.331465,12
NY-01-0887-H1,-8.347026,-5.961312,-1
NY-01-0854-H1,-9.273497,-5.213867,-1
DE-03-2551-H1,-3.3823545,17.403242,5
DE-03-1694-H1,-3.3823974,17.403229,5
NY-01-0406-H1,-3.3825026,17.403086,5
IT-05-0079-H1,-3.3826635,17.402716,5
DK-01-0641-H1,-6.4001565,-6.3915024,10
DK-01-0442-H1,-3.3828208,17.402386,5
SE-01-1304-H1,-3.3828146,17.40243,5
NL-01-0283-H1,-3.3825674,17.39996,5
GR-01-0428-H1,-3.3825912,17.399944,5
MK-01-0004-H1,-10.083521,-16.870678,-1
FR-01-0498-H1,-8.237411,-2.9291208,10
DE-03-4664-H1,-3.3824878,17.400108,5
FR-01-0413-H1,-14.502957,-10.066816,11
GR-03-0163-H1,-3.3828478,17.402369,5
GR-02-0076-H1,-15.908715,-7.404394,-1
NL-01-0536-H1,-15.279478,-15.89137,16
GR-01-0199-H1,-9.269043,-9.728951,-1
UK-03-0310-H1,-19.251387,-10.902388,12
CZ-01-1064-H1,-3.382568,17.39999,5
DE-02-4738-H1,2.3981905,-15.983361,0
FR-01-1181-H1,-3.3825617,17.399956,5
CZ-01-0906-H2,-3.3823743,17.40033,5
SE-01-0129-H1,-3.3823245,17.403217,5
DE-03-0576-H1,-19.072384,-6.213913,-1
DE-03-1857-H1,-9.773581,-9.920728,9
DK-01-1382-H1,-3.382326,17.403353,5
US-01-1229-H1,-3.382854,17.402285,5
DK-01-0836-H1,-3.3823698,17.403261,5
DE-03-1314-H1,-3.3828583,17.402134,5
DE-02-4658-H1,-16.04652,0.14641213,-1
GR-01-1050-H1,2.428679,0.55193156,7
DE-03-4044-H1,1.8470157,2.2870755,7
UK-03-0342-H1,-19.118053,-10.796612,12
UK-01-0597-H1,-13.891673,-1.3323702,-1
DE-02-5025-H1,-9.063132,-0.84761935,10
DE-02-0423-H1,-3.382562,17.399973,5
CZ-01-0442-H1,-3.382554,17.399988,5
SE-01-0594-H2,-3.3823955,17.400309,5
GR-03-0060-H1,-3.0073295,17.971268,5
SE-01-1118-H1,-3.382354,17.400354,5
DE-02-0126-H1,-3.0065389,17.972712,5
NY-01-1166-H1,-3.0064874,17.97282,5
DE-02-3479-H1,-3.0064301,17.97302,5
RU-01-0558-H1,-11.4434,-7.316782,9
DE-03-0587-H1,-3.0064156,17.97296,5
NL-01-0461-H1,-3.0064487,17.972908,5
IT-07-0403-H1,-3.006444,17.972883,5
GR-03-0462-H1,4.7499957,-1.6578664,7
CZ-01-1010-H1,-3.3057857,-1.3268464,-1
DE-03-0433-H1,2.3604667,-18.901205,0
DE-02-1503-H1,-3.006289,17.973164,5
NL-01-1019-H1,2.3431115,-17.193905,0
DE-03-4506-H1,-6.448848,-8.312501,-1
DE-03-3366-H1,-3.0062726,17.973217,5
NY-01-1151-H1,-3.006261,17.973326,5
SR-01-0204-H1,-16.040869,5.031152,8
CZ-01-1410-H1,4.8411145,-21.393126,1
NY-01-1369-H2,-3.0066884,17.972439,5
DK-01-0374-H1,-12.290116,-16.951487,-1
ES-01-0144-H1,-3.0065577,17.972733,5
DE-03-2588-H1,-15.393195,-7.1659546,-1
DE-03-3863-H1,-3.0066433,17.97255,5
SE-01-1257-H1,2.3431115,-17.193905,0
GR-03-0333-H1,-3.6184828,-10.451524,-1
DE-02-0581-H1,1.0895207,3.2858598,7
IT-02-0049-H1,-3.0065613,17.972727,5
DE-02-5046-H1,-14.974814,-6.0374646,-1
GR-03-0164-H1,-11.896855,0.8641409,10
SR-01-0039-H1,-8.491421,-2.832562,10
NY-01-0268-H1,-3.0061944,17.973503,5
GR-02-0149-H1,-3.0066648,17.972519,5
DE-03-1327-H2,-3.0066648,17.972519,5
IT-08-0125-H1,-0.46806622,6.559406,-1
NL-01-0012-H1,-3.0064976,17.972807,5
NL-01-0979-H1,-3.0065138,17.972795,5
DE-03-3650-H1,-3.0063324,17.97312,5
DK-01-0591-H1,2.1649842,1.8193339,7
DE-02-3021-H1,-6.4024177,-6.4190207,10
DE-03-3539-H1,-3.0065005,17.972782,5
US-01-0975-H1,-13.62803,-1.9529848,-1
DE-02-1713-H1,-3.0065184,17.97275,5
FR-01-0534-H1,-19.12102,-6.2412143,-1
CZ-01-0741-H1,-3.0065978,17.972578,5
DE-02-0146-H1,-12.950234,1.440682,-1
SE-01-0222-H1,0.5260419,3.648949,7
DE-02-2819-H1,2.7698536,4.8674555,7
IT-02-0672-H1,-3.0065966,17.972622,5
DE-02-1224-H1,-2.5897465,17.741001,5
NL-01-0774-H1,-11.937731,-4.472235,-1
DE-02-4651-H1,-2.5897465,17.741001,5
IT-02-0260-H1,5.0772257,-23.374374,1
DE-02-0868-H1,-2.5897202,17.741074,5
RU-01-0281-H1,-2.8543541,17.191654,5
DE-02-4015-H1,-17.923904,-6.5219884,-1
GR-02-0428-H1,-2.8543541,17.191654,5
NY-01-0404-H2,-2.5897691,17.740906,5
SE-01-0084-H1,-2.5897346,17.740982,5
DE-03-2840-H1,-15.525231,-10.454581,11
DE-03-1123-H1,-2.854537,17.191206,5
DK-01-0503-H1,-2.5897577,17.74089,5
US-01-1237-H1,-8.6649685,-0.33304146,10
IT-02-0400-H1,-2.589715,17.741026,5
FR-01-1308-H1,2.3318744,-0.59235966,7
NL-01-0891-H1,-2.5896792,17.741137,5
DE-03-2345-H1,-2.589682,17.741148,5
DE-03-2617-H1,2.0320604,2.3776896,7
IT-02-0196-H1,-2.5897136,17.741037,5
IT-05-0318-H1,-2.850448,17.1989,5
DE-03-2041-H1,-19.251074,-10.903023,12
DE-03-2543-H1,-18.460304,2.8756592,14
US-01-1094-H1,-2.589718,17.741076,5
DE-03-0328-H1,-19.072912,-6.214515,-1
DE-02-2284-H1,-12.8276825,-1.923283,-1
SE-01-0511-H1,-2.8575952,17.184412,5
DE-02-2477-H1,-1.4122758,-4.654499,-1
DE-03-4383-H1,-15.779709,-10.608973,11
FR-01-0393-H1,-2.5897543,17.740967,5
NY-01-0537-H1,6.736445,-7.15652,-1
UK-02-0092-H1,-16.768454,-5.104865,-1
US-01-0849-H1,-2.8460786,17.20737,5
FR-01-1130-H1,-2.858159,17.183264,5
DK-01-1454-H1,-2.8519728,17.196047,5
DE-02-4565-H1,-16.046698,0.14625278,-1
NY-01-0958-H1,-8.392142,1.0323795,10
CZ-01-0959-H1,-2.8547025,17.19055,5
SE-01-0567-H1,-4.441127,-7.0628076,-1
NL-01-0455-H1,-2.5897367,17.741,5
GR-01-0745-H1,-2.8571868,17.18524,5
NY-01-0855-H1,-2.857394,17.184725,5
US-01-0461-H1,-2.8456373,17.208342,5
NY-01-1304-H1,-3.3371482,-0.87798816,-1
DE-03-0101-H1,-6.3096585,-8.41673,-1
CZ-01-1184-H1,-2.849723,17.20069,5
GR-02-0066-H1,-2.8436754,17.212345,5
DE-02-5052-H1,-15.20356,4.3875756,8
IT-06-0037-H1,2.1021883,1.7939087,7
DE-02-0244-H1,-2.8574045,17.184755,5
DE-02-3875-H1,-6.5369186,1.7305326,-1
CZ-01-1677-H1,-2.858169,17.183163,5
DE-02-2697-H1,-3.0268972,4.919952,-1
DK-01-0218-H1,-2.857063,17.185566,5
DE-02-3250-H1,-2.5897686,17.740904,5
DE-02-3551-H1,-2.5897498,17.740942,5
ES-01-0178-H1,-2.8570132,17.185598,5
IT-02-0647-H1,3.2555053,0.52416503,7
DK-01-0128-H1,-2.589758,17.74095,5
UK-03-0254-H1,-2.5205219,-3.965128,-1
DE-03-3786-H1,-2.8353808,17.22885,5
DE-02-1659-H1,-2.694459,17.519588,5
DE-02-1194-H1,-2.5897746,17.740883,5
CZ-01-0695-H1,-2.8497267,17.2007,5
NY-01-0632-H1,-2.8461819,17.207287,5
MK-01-0090-H1,-7.0421576,-6.0791802,10
DE-02-5041-H1,1.0377574,-5.878461,-1
GR-02-0294-H1,-2.8583577,17.182909,5
IT-02-0737-H1,-2.5897357,17.741001,5
DE-03-3685-H1,-2.589673,17.74085,5
DE-02-0487-H1,4.4690814,-2.3288298,7
GR-01-1112-H1,-10.017208,-8.218892,9
DK-01-0145-H1,-2.8582678,17.182968,5
NY-01-0202-H1,-2.5897832,17.740883,5
DE-03-2438-H1,-15.251753,4.7987576,8
FR-01-0128-H1,-2.8484976,17.203026,5
DE-03-4281-H1,4.4690814,-2.3288298,7
US-01-0731-H1,-2.8520477,17.196198,5
IT-08-0017-H1,-2.8545353,17.191233,5
DE-02-3125-H1,-6.9177556,-0.000127232,-1
IT-02-0465-H1,4.8390555,-21.382904,1
DE-02-4627-H1,-3.7420611,2.9633965,-1
CZ-01-0044-H1,5.02936,1.4250414,7
NY-01-1004-H1,-6.253657,-8.630528,-1
DE-03-3351-H1,-2.8520505,17.19589,5
DE-03-0586-H1,-19.549126,-8.042151,-1
US-01-1360-H1,-2.8546433,17.190685,5
ES-01-0172-H1,-2.8572373,17.185127,5
DE-02-3465-H1,-15.016693,4.3004,8
NY-01-0092-H1,-2.8583577,17.182909,5
NY-01-1222-H1,1.5286934,2.8586257,7
NL-01-0890-H1,-2.8355181,17.228706,5
IT-01-0345-H1,-2.857394,17.184725,5
UK-03-0550-H1,4.8390555,-21.382904,1
IT-02-0408-H1,-2.854193,17.191923,5
DE-02-2705-H1,-17.927853,2.1648614,14
RU-01-0591-H1,2.3397925,-17.19109,0
US-01-0391-H1,-18.50949,-2.6688101,-1
NL-01-0405-H1,-2.8504288,17.199244,5
UK-03-0296-H1,-2.5897336,17.74105,5
IT-07-0131-H1,-2.5897372,17.741028,5
DK-01-0584-H1,6.0439224,-20.8222,1
DE-02-1923-H1,4.329144,-16.19002,-1
IT-05-0225-H1,-2.8364592,17.226543,5
DE-02-4245-H1,-6.687687,-1.7361821,-1
NY-01-0206-H1,-2.8539188,17.192448,5
GR-01-1092-H1,-2.8573892,17.184832,5
DE-03-3933-H1,0.5152137,5.646139,7
DE-02-4309-H1,-1.4122758,-4.654499,-1
NY-01-0678-H1,-13.585421,-5.48675,-1
IT-02-0620-H1,5.0772257,-23.374374,1
DE-02-4864-H1,2.3318744,-0.59235966,7
US-01-0587-H1,1.0623904,4.7523518,7
GR-01-0194-H1,-2.5897684,17.7409,5
ES-01-0340-H1,-2.7370703,17.43218,5
CZ-01-0257-H1,-4.5208464,-13.149762,-1
DE-03-4766-H1,-6.101431,-2.417099,-1
CZ-01-0234-H1,-0.30156118,-2.9458337,-1
DE-02-3234-H1,2.3397925,-17.19109,0
SR-01-0121-H1,-2.5897675,17.740932,5
IT-02-0144-H1,1.0377574,-5.878461,-1
DE-02-0081-H1,4.8390555,-21.382904,1
IT-08-0093-H1,-2.589715,17.741026,5
DE-02-1837-H1,-17.38853,-1.1848392,13
DE-02-1843-H1,0.3792939,-10.629244,-1
UK-02-0036-H1,-2.854193,17.191923,5
DE-02-4681-H1,-2.5897725,17.740883,5
DE-03-4476-H1,-15.682504,-16.19454,16
DE-03-0098-H1,1.8227789,-6.071589,-1
DE-03-3800-H1,-2.5897577,17.74095,5
DK-01-1525-H1,-2.8542292,17.191887,5
FR-01-1333-H1,-2.836637,17.226229,5
AT-01-0147-H1,6.363861,-6.2135816,-1
GR-02-0335-H1,-2.5897632,17.740898,5
DE-03-1639-H1,-20.172514,-11.403714,12
SR-01-0203-H1,-2.5897589,17.740957,5
GR-03-0355-H1,-2.5897598,17.740904,5
RU-01-0767-H1,-8.37069,1.0161399,10
DE-02-1613-H1,-2.8366742,17.226355,5
CZ-01-1050-H1,-9.269055,-9.728882,-1
ES-01-0071-H1,-2.8357139,17.228333,5
DE-02-4126-H1,-12.017019,-3.3797932,-1
SE-01-1283-H1,-14.72644,-10.28339,11
ES-01-0214-H1,-2.8474975,17.205091,5
DE-02-2072-H1,-2.5897508,17.740948,5
DE-02-5155-H1,-12.139154,1.5422405,-1
DE-02-0590-H1,4.8390555,-21.382904,1
DE-03-0983-H1,-16.01257,4.8696127,8
DE-02-2450-H1,-2.8506057,17.198973,5
IT-07-0233-H1,-10.380456,-7.2591176,-1
CZ-01-0020-H1,-2.8546717,17.190636,5
DE-02-5101-H1,-2.835758,17.228283,5
UK-03-0422-H1,-17.442112,-14.042241,15
CZ-01-0446-H1,-10.251492,7.8360696,-1
US-01-0336-H1,-14.450189,-10.141932,11
DE-02-3431-H1,-2.8519728,17.196047,5
UK-01-0030-H1,-2.8445146,17.210716,5
DE-03-2406-H1,-21.023003,-9.186064,12
DE-02-3968-H1,-8.237757,-2.9290464,10
DE-03-3436-H1,-2.8442552,17.21123,5
SR-01-0187-H1,5.0772257,-23.374374,1
DE-02-3720-H1,-2.8580365,17.183422,5
SR-01-0005-H1,-2.8432922,17.213083,5
DK-01-0159-H1,-5.624784,3.591475,-1
DK-01-0341-H1,-2.8546498,17.190693,5
FR-01-1059-H1,-5.7651863,3.6626756,-1
ES-01-0492-H1,-2.833172,17.233046,5
DE-03-1518-H1,-2.848601,17.203012,5
DE-02-5089-H1,-2.8475885,17.20498,5
DE-03-4434-H2,-2.844329,17.211039,5
NY-01-0823-H1,-17.442112,-14.042241,15
DE-02-0569-H1,-16.426281,-5.4633217,-1
DE-02-4511-H1,2.3397925,-17.19109,0
SE-01-0499-H1,-6.3460093,-4.995622,10
RU-01-0179-H1,4.4690814,-2.3288298,7
DE-02-2209-H1,-2.8577561,17.184145,5
GR-01-0227-H1,-2.8579805,17.183558,5
DE-02-3704-H2,-9.063435,-0.84783375,10
IT-01-0328-H1,-2.8583577,17.182909,5
GR-01-0360-H1,-18.46232,2.8756053,14
AT-01-0010-H1,-2.6624136,17.585821,5
GR-02-0314-H1,-2.858219,17.183184,5
DE-02-0794-H1,-2.8448465,17.209948,5
NY-01-0345-H1,-16.769728,-5.104045,-1
DE-03-0358-H1,16.82548,7.2865086,-1
GR-02-0467-H1,-2.857394,17.184725,5
DE-03-0342-H1,-2.8575237,17.184526,5
DE-03-3504-H1,2.3581996,-18.899683,0
FR-01-0697-H1,-2.5897205,17.741053,5
UK-01-0637-H1,-2.589697,17.74115,5
DE-02-4121-H1,-15.048424,4.529856,8
DE-02-0561-H1,2.3397765,-17.19108,0
NY-01-0978-H1,4.997148,1.4197203,7
ES-01-0183-H1,-2.589715,17.741026,5
UK-02-0064-H1,-2.5896897,17.741116,5
NY-01-0646-H1,-2.589735,17.741005,5
SE-01-0615-H1,0.20516689,3.924669,7
FR-01-1366-H1,4.8390555,-21.382904,1
DE-03-1361-H1,-2.8457856,17.208086,5
DE-02-4823-H1,-17.552351,2.6951632,14
GR-01-0725-H1,-2.5897357,17.74103,5
GR-01-0323-H1,-2.589758,17.740896,5
GR-02-0722-H1,-2.852795,17.194653,5
DE-02-2684-H1,-2.8545468,17.191212,5
DK-01-0058-H1,-0.30156118,-2.9458337,-1
AT-01-0116-H1,-2.589726,17.741,5
UK-01-0131-H1,-6.402394,-6.4189177,10
DE-03-4185-H1,-18.46231,2.8756106,14
DE-02-0421-H1,-2.8455794,17.2085,5
HU-01-0167-H1,-17.442112,-14.042241,15
SE-01-0009-H1,-2.851953,17.196276,5
DE-01-0261-H1,-2.8543563,17.191206,5
SE-01-0489-H1,-2.854485,17.190989,5
DE-03-3495-H1,-2.8521721,17.195627,5
ES-01-0713-H1,-19.374846,-7.0814424,-1
FR-01-0029-H1,-2.8511887,17.197512,5
DE-01-0487-H1,-2.8580365,17.183422,5
GR-02-0823-H1,-2.8574235,17.184753,5
DE-02-1052-H1,-2.8572507,17.185108,5
IT-06-0239-H1,-2.850439,17.198942,5
HU-01-0159-H1,-21.570642,-8.449253,12
DE-01-0480-H1,-9.588947,-16.964075,-1
NY-01-1168-H1,-2.8442829,17.211187,5
IT-05-0397-H1,-2.589758,17.740896,5
DE-03-3699-H1,-16.768454,-5.104865,-1
FR-01-1029-H1,-2.8353808,17.22885,5
FR-01-0784-H1,-2.8475437,17.205015,5
RU-01-0287-H1,-8.396629,1.0268389,10
DE-03-4888-H1,-2.5897017,17.74108,5
NY-01-1175-H1,-2.854885,17.190208,5
NY-01-0836-H1,-13.628171,-1.9528428,-1
CZ-01-1456-H1,-6.5034585,-3.0410345,10
GR-01-1060-H1,-2.8332095,17.233334,5
DE-02-0220-H1,-2.5896995,17.741072,5
US-01-0575-H1,-3.0268972,4.919952,-1
DE-02-4473-H1,-2.8539753,17.192352,5
DE-03-3523-H1,-2.8542826,17.1914,5
DK-01-1568-H1,-2.5897226,17.74102,5
DE-02-4156-H1,-15.872945,0.38347086,-1
IT-02-0203-H1,-2.853329,17.193638,5
DE-02-3878-H1,2.4004273,-16.13063,0
FR-01-0755-H2,-17.927853,2.1648614,14
GR-01-0221-H1,-0.46612567,1.0029782,-1
DK-01-1022-H1,-2.8455472,17.208523,5
FR-01-0517-H1,4.329144,-16.19002,-1
DK-01-0638-H2,-2.8573956,17.18477,5
DE-03-3032-H1,-2.8578598,17.183832,5
GR-01-0931-H1,-2.5897324,17.74105,5
DE-02-2490-H1,-2.8450181,17.209608,5
GR-02-0096-H1,-2.858144,17.183336,5
CZ-01-0054-H1,2.7221594,-17.842695,0
US-01-1196-H1,-2.8573728,17.184862,5
NL-01-0246-H1,2.3397765,-17.19108,0
DE-02-0785-H1,-1.4122758,-4.654499,-1
DE-02-3489-H1,2.3397765,-17.19108,0
GR-01-0512-H1,-2.849783,17.200556,5
DK-01-1238-H1,-19.539196,-5.0318694,-1
MK-01-0017-H1,-6.917831,-0.000114374,-1
CZ-01-1399-H1,-3.3055418,-1.3271279,-1
CZ-01-1133-H1,-15.525148,-10.454962,11
SR-01-0158-H1,-3.8644652,-3.297378,-1
FR-01-0162-H1,-2.2806232,17.005129,5
DE-03-1204-H1,-2.2790606,17.009838,5
SE-01-0182-H2,4.749501,-1.6595562,7
CZ-01-1481-H1,-2.2779963,17.012854,5
NL-04-0013-H1,-2.1148229,17.558935,5
HU-01-0023-H1,-2.2789164,17.009995,5
US-01-0404-H1,-2.2779796,17.012869,5
NY-01-0027-H1,-11.433164,-13.765516,-1
DE-02-3396-H1,-3.3055418,-1.3271279,-1
DE-02-4468-H1,-2.114723,17.559225,5
DE-02-2338-H1,2.0322905,2.377485,7
DE-03-2237-H1,1.427249,5.407567,7
GR-01-0780-H1,4.839271,-21.39108,1
NY-01-0536-H1,2.254564,-5.9784184,-1
UK-01-0241-H1,-16.769878,-5.1043177,-1
FR-01-1243-H1,-3.618382,-10.45144,-1
CZ-01-0690-H1,-2.114776,17.55889,5
GR-01-0297-H1,-2.2780614,17.012455,5
GR-01-0306-H1,-17.388422,-1.1850586,13
DE-02-1787-H1,-2.2785542,17.010845,5
FR-01-1036-H1,-2.1147788,17.558853,5
IT-07-0008-H1,-0.78296816,-1.682042,-1
SR-01-0088-H1,-10.544346,7.189086,-1
DK-01-0306-H1,-2.277742,17.013405,5
DE-03-1129-H1,-2.2781956,17.012127,5
HU-01-0093-H1,-21.901976,-10.143894,12
PL-01-0093-H1,-19.250257,-10.904869,12
GR-01-0832-H1,4.839271,-21.39108,1
NY-01-0225-H1,-2.2787652,17.010351,5
IT-06-0265-H1,-8.212932,1.0956159,10
DE-02-1452-H1,-16.32771,-3.910599,-1
UK-03-0139-H1,4.839271,-21.39108,1
DE-03-0946-H1,-2.2795172,17.008083,5
NL-01-1245-H1,-7.1698575,-1.1589091,10
CZ-01-0739-H2,-2.2786722,17.010714,5
DE-03-0523-H1,-2.2799978,17.006886,5
SE-01-0316-H1,-18.072329,1.7971601,14
CZ-01-1307-H1,-2.1147585,17.559023,5
RU-01-0564-H1,-10.563128,7.125884,-1
FR-01-0486-H1,-7.5886574,-3.4963222,10
UK-01-0369-H1,-2.1147692,17.558954,5
NL-01-0045-H1,-17.380005,-14.173476,15
IT-07-0395-H1,-3.618382,-10.45144,-1
DE-03-0806-H2,-13.872195,-13.200876,-1
CZ-01-0569-H1,1.9017874,2.4831748,7
DE-03-3964-H1,-2.2777743,17.013365,5
US-01-0758-H1,-15.2712345,4.5979977,8
DE-03-3947-H1,-6.3096676,-8.416324,-1
ES-01-0099-H1,-19.283607,-10.961099,12
DE-03-0241-H1,-2.278499,17.0111,5
UK-01-0696-H1,-2.2780807,17.012403,5
DE-03-4618-H1,-2.2785542,17.010845,5
CZ-01-1033-H1,4.839271,-21.39108,1
DE-03-1629-H1,-2.277864,17.013048,5
DE-02-0811-H1,-11.930993,-4.4613686,-1
DE-03-3761-H1,-13.615333,-14.823566,-1
GR-01-1087-H1,-2.2780447,17.012554,5
DE-03-3468-H1,-2.5204804,-3.965078,-1
IT-01-0354-H1,-2.2777433,17.013414,5
DE-03-3370-H1,6.213907,-23.050238,1
DE-03-0964-H1,-14.990799,-6.039539,-1
NL-01-0298-H1,-2.1147811,17.5589,5
DE-02-5158-H1,-2.2778096,17.013262,5
DK-01-0443-H1,-2.11486,17.558851,5
UK-01-0388-H1,-0.32484466,6.24736,7
NL-01-0968-H1,-11.613152,-3.1442592,-1
GR-01-0616-H1,-16.05788,-7.638303,-1
DE-03-4047-H1,-2.279489,17.008549,5
IT-01-0255-H1,-14.638363,-5.0273128,-1
NY-01-0295-H1,-2.1145833,17.5597,5
NY-01-0980-H1,-3.0268533,4.9199524,-1
