IDs,tsne dim 1,tsne dim 2,Cluster
FR-01-0831-H1,0.39363354,-13.896169,18
DK-01-1576-H1,2.856734,-9.318248,23
DE-03-3290-H1,4.5275397,-9.421324,23
DE-03-4140-H1,1.1481965,-21.33618,25
DE-01-0272-H1,1.2897737,6.615314,-1
MK-01-0051-H1,-4.721223,-17.525126,-1
IT-02-0732-H1,3.139017,-14.31687,18
DK-01-0864-H1,5.2169895,-7.1415586,-1
DE-03-0246-H1,8.51791,14.046475,6
CZ-01-0923-H1,8.518035,14.046561,6
DE-02-4879-H1,8.517482,14.046268,6
DE-03-1196-H1,3.7864532,-23.417408,24
IT-07-0033-H1,-0.27899334,-4.096962,-1
IT-01-0358-H1,8.517442,14.046222,6
DK-01-0019-H1,11.508274,-11.590494,-1
NL-01-1118-H1,3.218976,-14.817626,18
DE-02-1151-H1,8.5175705,14.046321,6
DK-01-0784-H1,8.517794,14.046499,6
UK-02-0137-H1,8.517319,14.046143,6
SE-01-0984-H1,8.517233,14.046081,6
US-01-0687-H1,-0.86670184,-17.46002,19
SE-01-0469-H1,8.517233,14.046081,6
US-01-1391-H1,8.517248,14.046093,6
DE-03-1205-H1,2.5380094,2.4497483,12
DE-03-1923-H1,-3.2230895,-20.506796,22
DE-03-3121-H1,-6.2498684,-10.091121,-1
SE-01-0232-H1,0.34768912,-9.133775,23
RU-01-0344-H1,-19.500374,-11.036287,4
DK-01-1073-H1,-3.1284003,1.7842063,13
DK-01-0915-H1,-19.500374,-11.036287,4
DE-02-1695-H1,8.517233,14.046081,6
CZ-01-0146-H1,-0.47312534,2.3053246,-1
FR-01-0294-H1,8.516121,14.045771,6
NL-01-0479-H1,8.517063,14.046667,6
RU-01-0453-H1,7.3317547,-4.7146354,-1
UK-01-0036-H1,13.560506,-14.003394,28
ES-01-0175-H1,-0.69483936,-17.92845,19
DE-02-0779-H1,8.516005,14.045683,6
IT-02-0340-H1,8.516023,14.045704,6
DE-02-4210-H1,-4.5086803,-14.837068,16
DE-02-2827-H1,-9.430044,2.2819788,-1
FR-01-0477-H1,-1.116168,-16.820993,19
FR-01-0067-H1,8.516105,14.04577,6
ES-01-0345-H1,8.5160265,14.045707,6
NL-01-0296-H1,-16.116392,-8.044799,5
SE-01-1284-H1,8.516028,14.045709,6
US-01-0631-H1,8.515976,14.045662,6
DE-02-3003-H1,-16.25027,-5.6784067,-1
GR-02-0009-H1,10.351294,-12.679471,-1
NY-01-1334-H1,-21.457573,-11.626811,-1
DK-01-0061-H1,8.516283,14.04588,6
NL-01-1187-H1,-3.1284003,1.7842063,13
ES-01-0669-H1,-5.627545,-14.176489,16
DE-03-0274-H1,8.516042,14.045719,6
DE-02-3063-H1,8.515976,14.045662,6
DE-03-0326-H1,8.515898,14.045592,6
IT-01-0369-H1,8.515986,14.045671,6
CZ-01-0562-H1,8.515986,14.045671,6
US-01-0035-H1,8.515898,14.045592,6
FR-01-1196-H1,8.515898,14.045592,6
DE-02-3547-H1,12.984826,-10.107384,20
IT-01-0105-H1,1.5411954,-9.919805,23
GR-02-0629-H1,8.516134,14.045791,6
IT-01-0030-H1,7.6673694,-7.3757467,23
UK-02-0164-H1,-17.445158,-9.291332,-1
CZ-01-0164-H1,12.657737,-13.883406,28
SE-01-0713-H1,3.226601,-14.830568,18
DK-01-0289-H1,13.139216,-14.498779,28
DE-02-5125-H1,-19.500374,-11.036287,4
US-01-0208-H1,8.517414,14.046221,6
DK-01-1298-H1,-19.500374,-11.036287,4
UK-03-0068-H1,14.415135,-2.982022,-1
DE-03-2414-H1,8.517349,14.046179,6
IT-07-0284-H1,8.517442,14.046266,6
DE-03-3906-H1,5.0047364,-0.12569855,-1
GR-02-0492-H2,8.5175295,14.046333,6
DK-01-0258-H1,9.4871645,-15.037939,27
DK-01-1554-H1,2.674033,2.3675134,12
GR-03-0361-H1,8.5175,14.046304,6
DE-02-0283-H1,8.517549,14.046334,6
RU-01-0674-H1,8.517551,14.046336,6
DE-02-4069-H1,8.518259,14.046761,6
NL-01-1385-H1,8.517227,14.046645,6
UK-03-0349-H1,8.5167,14.046066,6
US-01-0033-H1,8.516567,14.045952,6
IT-02-0273-H1,8.518075,14.046617,6
UK-02-0131-H1,8.518013,14.046549,6
DE-03-1819-H1,1.5062968,-20.943995,25
DE-01-0442-H1,2.4581187,-24.385904,24
IT-01-0281-H1,8.515851,14.045557,6
NL-01-1157-H1,8.515914,14.045606,6
NL-01-0395-H1,8.515851,14.045557,6
GR-02-0654-H1,8.515854,14.045557,6
GR-01-0700-H1,-20.353146,-9.081702,-1
DE-03-3410-H1,1.265397,6.764602,-1
NL-01-1369-H1,8.515989,14.045677,6
ES-01-0295-H1,8.516343,14.045932,6
CZ-01-0675-H1,4.7212496,-9.676534,23
US-01-0434-H1,8.516311,14.04591,6
DE-03-4076-H1,8.516249,14.045861,6
NL-01-0557-H1,-7.930226,-17.553827,-1
CZ-01-1317-H1,8.516249,14.045861,6
IT-08-0104-H1,8.516023,14.045705,6
NY-01-1278-H1,3.4592628,-17.412659,-1
CZ-01-1331-H1,1.9645599,-0.82793576,-1
DE-02-1523-H1,1.2899665,6.6136117,-1
CZ-01-0764-H1,8.893766,-18.106354,-1
DE-03-3390-H1,8.516233,14.045873,6
ES-01-0279-H1,13.9727745,-10.666433,20
GR-01-0576-H2,8.516186,14.045822,6
DE-03-3852-H1,8.516216,14.04586,6
AT-01-0135-H1,-1.912843,-6.7669764,-1
DE-03-0423-H1,-9.720615,-11.362673,-1
FR-01-0464-H1,8.51626,14.045894,6
FR-01-1144-H1,-19.500374,-11.036287,4
DE-02-2089-H1,3.6688142,-9.931021,23
NL-01-0565-H1,-5.603058,-16.965569,-1
NL-01-0231-H2,8.516168,14.045808,6
SR-01-0003-H1,8.516184,14.04582,6
US-01-0291-H1,-17.67347,-8.579674,5
FR-01-0813-H1,8.516023,14.045705,6
DE-02-4220-H1,10.211206,-13.484116,-1
IT-07-0366-H1,4.386174,-7.7970643,-1
DE-02-4419-H1,8.266036,-3.0074935,-1
CZ-01-1217-H1,-3.2843745,-8.549978,-1
GR-02-0374-H1,0.19944741,-6.062513,-1
DE-03-4601-H1,4.109899,-20.263649,-1
NL-01-1360-H1,1.2899665,6.6136117,-1
DK-01-1357-H1,-8.810061,-9.273277,-1
IT-01-0237-H1,6.799483,-11.517649,-1
US-01-0161-H1,8.515891,14.045579,6
DE-02-1267-H1,8.516127,14.045791,6
DE-02-4977-H1,13.142323,-10.211127,20
IT-02-0132-H1,8.516057,14.045726,6
UK-01-0008-H1,1.3023931,6.5098696,-1
SE-01-1170-H1,-0.8660592,-9.092892,-1
FR-01-1337-H1,9.485582,-15.047059,27
UK-01-0817-H1,-1.6839961,-2.0010028,14
NL-04-0155-H1,9.106554,13.325299,6
DE-02-2320-H1,9.106968,13.325656,6
DE-03-3712-H1,6.4113336,3.6578114,-1
NL-01-1008-H2,9.107301,13.325565,6
FR-01-0042-H1,9.107301,13.325565,6
DE-02-3634-H1,9.106757,13.325472,6
SE-01-0609-H1,5.0080323,-18.506107,-1
UK-03-0086-H1,9.106884,13.325576,6
IT-07-0063-H1,9.106744,13.325479,6
CZ-01-0119-H1,9.107142,13.325668,6
IT-07-0011-H1,-7.296754,-1.5215939,-1
PL-01-0167-H1,-14.424403,-8.610999,5
DE-03-4442-H1,1.1487137,-21.33524,25
IT-02-0664-H1,9.107609,13.325937,6
NL-04-0021-H1,13.1396,-14.499794,28
DE-03-1754-H1,-0.37351668,-19.216724,19
CZ-01-1394-H1,2.3834832,-4.158412,17
CZ-01-0702-H1,-5.627442,-14.176086,16
GR-02-0164-H1,4.5289745,-11.248186,-1
FR-01-0323-H1,-9.0772915,-5.0007443,-1
DE-02-5099-H1,-1.8882124,1.6396744,13
IT-07-0212-H1,-8.901883,-9.345132,-1
DK-01-0603-H1,0.15842763,5.547384,-1
CZ-01-1220-H1,1.8732165,-4.605215,17
DE-03-0199-H1,1.214705,-10.881605,23
DE-02-2779-H1,9.108022,13.325789,6
DE-02-0005-H1,1.5649894,-14.297048,18
FR-01-1149-H1,-19.411108,-11.03965,4
NL-01-0182-H2,9.107853,13.325654,6
UK-01-0557-H1,9.107449,13.32593,6
IT-06-0104-H1,-19.967855,-13.424229,4
IT-02-0723-H1,6.9352202,-11.2150755,-1
NL-01-0929-H1,-16.113499,-8.043528,5
AT-01-0015-H1,9.107272,13.325687,6
DE-02-0724-H1,9.106901,13.325443,6
DE-02-4735-H1,9.106879,13.32555,6
DE-02-0939-H1,10.196325,-13.482604,-1
DE-02-1564-H1,-16.500092,-5.9686255,-1
DE-01-0205-H1,5.303791,-15.623624,-1
IT-01-0070-H1,9.107453,13.325817,6
GR-01-1111-H1,9.110048,13.3268175,6
NL-01-0748-H1,9.1104765,13.327068,6
DE-03-1991-H1,13.149643,-10.219208,20
FR-01-0626-H1,-18.936745,-8.63465,5
DE-02-2258-H1,9.106908,13.325539,6
CZ-01-0474-H1,1.2093294,-0.6466953,-1
DE-02-5129-H1,9.106743,13.325466,6
GR-02-0707-H1,9.106765,13.325459,6
SE-01-1083-H1,9.106821,13.325379,6
GR-01-0112-H1,9.107111,13.325554,6
NY-01-0340-H1,7.019558,-11.048259,-1
NL-01-0252-H1,9.107623,13.325692,6
DE-02-1785-H1,-1.7058976,3.0188532,-1
NL-01-0813-H1,0.41889948,0.99912786,-1
DE-03-4227-H1,9.1076565,13.325563,6
FR-01-0297-H1,-19.467281,-7.5064774,5
DE-02-2722-H1,8.733242,-14.823308,27
DE-03-1224-H1,9.107763,13.325952,6
DE-02-0565-H1,9.107805,13.325678,6
GR-01-0416-H1,3.804837,3.2700348,12
FR-01-0284-H1,9.107595,13.325698,6
RU-01-0208-H1,5.954023,-1.0980362,-1
DE-02-3716-H1,9.107441,13.325597,6
NY-01-1264-H1,5.191151,-7.146811,-1
DE-03-0272-H1,9.10776,13.325939,6
ES-01-0594-H1,1.3024232,6.509919,-1
DE-03-1851-H1,7.778173,2.4171798,-1
HU-01-0119-H1,2.6825225,-23.932896,24
GR-02-0584-H1,9.107816,13.32569,6
GR-02-0460-H1,9.106974,13.325537,6
GR-01-0216-H1,9.107476,13.325583,6
IT-06-0010-H1,9.107635,13.3256855,6
DE-01-0322-H1,9.107003,13.32565,6
NY-01-0954-H1,9.106936,13.325585,6
GR-01-1074-H1,9.107313,13.325559,6
FR-01-0316-H1,6.9288654,-11.213123,-1
SE-01-0181-H1,-16.500092,-5.9686255,-1
NY-01-0944-H1,3.1473641,-9.817996,23
DK-01-0483-H1,9.1069145,13.325585,6
DE-03-4491-H1,6.8614573,-11.589789,-1
RU-01-0601-H1,3.2270997,2.733282,12
DE-03-0632-H1,9.106923,13.325568,6
CZ-01-1594-H1,2.037182,-4.4554615,17
CZ-01-0048-H1,8.954443,-18.17812,-1
CZ-01-1768-H1,1.9411986,-14.298136,18
CZ-01-0125-H1,9.107541,13.325727,6
UK-01-0186-H1,9.106946,13.325564,6
DE-02-2425-H1,-2.5703952,-5.017245,15
DE-02-3388-H1,-15.127918,-7.514109,5
DE-03-4206-H1,-6.0029645,-18.33193,21
GR-01-0575-H1,9.107062,13.325535,6
IT-06-0170-H1,9.107821,13.325754,6
PL-01-0206-H1,-5.868029,-19.492617,21
DE-03-3156-H1,-19.967855,-13.424229,4
DE-03-2856-H1,14.414737,-2.981286,-1
DK-01-0905-H1,9.10676,13.325342,6
DE-02-5086-H1,6.3443985,-8.744306,23
NL-01-0262-H1,9.106371,13.325145,6
DE-03-4291-H1,9.106864,13.325479,6
DK-01-1435-H1,9.106665,13.325336,6
PL-01-0250-H1,2.8137136,-16.50866,18
GR-02-0713-H1,9.106571,13.325316,6
GR-01-0651-H1,9.106906,13.325513,6
NY-01-1347-H1,9.1062355,13.325057,6
DE-03-2846-H1,9.1067295,13.325373,6
US-01-1192-H1,-18.195055,-8.924002,5
US-01-0562-H1,6.3443985,-8.744308,23
DE-03-2380-H1,9.107635,13.325561,6
GR-01-0210-H1,4.085515,-3.3596077,-1
UK-01-0576-H1,9.106396,13.325182,6
DE-02-0305-H1,9.334116,1.3216071,-1
DE-03-0261-H1,-17.673336,-8.581553,5
DE-02-1086-H1,9.106814,13.325469,6
DE-02-3511-H1,4.527439,-9.42141,23
DE-01-0389-H1,9.106665,13.325336,6
IT-07-0051-H1,-19.411108,-11.03965,4
ES-01-0722-H1,9.107901,13.326041,6
DE-03-2168-H1,9.107908,13.326024,6
FR-01-0252-H1,2.5511048,-17.665457,-1
DE-02-1018-H1,9.10791,13.326041,6
DE-02-4014-H1,9.107476,13.325621,6
IT-02-0524-H1,-9.769349,-10.544807,-1
GR-01-0033-H1,4.6760488,-18.960741,-1
CZ-01-0473-H1,3.725223,-9.587224,23
US-01-0122-H1,9.107897,13.326035,6
FR-01-1288-H1,3.8961391,2.959212,12
DE-02-2265-H1,-16.113499,-8.043528,5
DE-01-0098-H1,-16.113499,-8.043528,5
CZ-01-0882-H2,9.107823,13.32562,6
DE-03-1326-H1,9.10799,13.325759,6
DK-01-1001-H1,9.107867,13.325977,6
DE-02-0566-H1,9.1077795,13.325784,6
MK-01-0047-H1,6.9458942,-11.371541,-1
DK-01-0217-H1,13.54408,-14.006297,28
PL-01-0340-H1,9.108081,13.326081,6
CZ-01-1662-H1,9.107846,13.326033,6
DK-01-0674-H1,9.109166,13.32644,6
US-01-0638-H1,-18.936745,-8.63465,5
MK-01-0074-H1,9.108566,13.326274,6
DE-02-2424-H1,9.107877,13.325959,6
GR-01-0918-H1,9.107827,13.325659,6
NL-01-0602-H1,1.1487137,-21.33524,25
IT-08-0171-H1,9.10859,13.32626,6
AT-01-0086-H1,9.108392,13.326195,6
US-01-0482-H1,1.541458,4.6053615,-1
GR-01-0837-H1,9.108072,13.326095,6
DK-01-1436-H1,9.109353,13.326456,6
DE-02-4928-H1,9.107937,13.326029,6
SE-01-0658-H1,9.108306,13.326121,6
DK-01-1328-H1,10.67629,-7.686603,-1
DE-03-0092-H1,9.108038,13.325962,6
DE-03-1402-H1,9.107942,13.326012,6
RU-01-0116-H1,3.7641656,3.2419627,12
UK-01-0775-H1,-17.673336,-8.581553,5
CZ-01-0637-H1,9.10739,13.325625,6
DE-02-0935-H1,9.107434,13.325672,6
CZ-01-1877-H2,13.54408,-14.006297,28
DE-02-2067-H1,9.107996,13.325805,6
DE-03-0319-H2,9.107319,13.325627,6
DE-03-2999-H1,9.107412,13.325711,6
NY-01-1066-H1,-20.374258,-9.079939,-1
DK-01-1039-H1,9.10731,13.325717,6
DE-02-4639-H2,9.106761,13.325559,6
CZ-01-0893-H1,13.139603,-14.499793,28
IT-02-0365-H1,-5.950933,4.638295,-1
DE-03-2761-H1,9.106745,13.325495,6
DE-02-0292-H1,-4.05611,-11.17115,-1
DE-03-3713-H1,1.1487137,-21.33524,25
CZ-01-1681-H1,2.0371828,-4.455458,17
AT-01-0086-H2,-4.1217403,-9.094468,-1
DE-01-0287-H1,2.6732006,-23.954185,24
US-01-0232-H1,9.10665,13.325364,6
GR-01-0478-H1,9.106924,13.325565,6
US-01-0497-H1,-18.936745,-8.63465,5
DE-02-3815-H1,9.107455,13.325602,6
FR-01-0783-H1,9.106755,13.325467,6
HU-01-0055-H1,-14.652757,-8.649936,5
DE-02-1360-H1,9.106745,13.325339,6
NL-01-0823-H1,-6.752439,-9.262845,-1
RU-01-0458-H1,-17.267498,-9.835093,5
DE-02-0116-H1,9.107443,13.325508,6
DE-03-1764-H1,6.521364,-20.34703,26
DE-02-2530-H1,-15.127918,-7.514109,5
DE-03-0248-H1,9.107705,13.325736,6
DE-02-0600-H1,2.0371828,-4.4554596,17
US-01-0234-H1,9.107987,13.325661,6
DE-02-3513-H1,1.4167672,-15.315847,18
DE-03-1383-H1,4.527439,-9.42141,23
DE-03-3222-H1,3.944327,-21.19284,-1
DE-02-0378-H1,-19.411108,-11.03965,4
UK-01-0603-H1,9.107841,13.325968,6
SE-01-0693-H1,9.10729,13.325672,6
IT-01-0234-H1,9.1082735,13.326046,6
IT-01-0077-H1,9.107955,13.32563,6
UK-03-0351-H1,9.1083,13.325839,6
DE-03-1351-H2,-1.2609177,-2.0889335,14
NY-01-1099-H1,0.41889948,0.99912786,-1
US-01-0951-H1,9.108157,13.325751,6
NL-01-0621-H1,-5.950933,4.638295,-1
PL-01-0240-H1,9.108062,13.326043,6
DE-03-1878-H1,-4.98423,-19.617512,21
PL-01-0073-H1,-0.87844354,-9.46403,-1
DE-02-1545-H1,-16.113499,-8.043528,5
IT-01-0224-H1,0.5436648,-13.82662,18
DK-01-0532-H1,-5.9509315,4.6382923,-1
GR-02-0834-H1,9.107826,13.325598,6
SE-01-0065-H1,9.107464,13.325517,6
NY-01-0259-H1,4.84117,-13.0877285,-1
CZ-01-1595-H1,9.1074,13.325563,6
IT-02-0454-H1,9.107508,13.325722,6
DE-02-0833-H1,9.107836,13.3256035,6
IT-02-0449-H1,9.106966,13.325275,6
DE-03-3755-H1,-1.8187104,-20.53772,-1
CZ-01-1025-H1,6.0073104,-17.180233,26
DE-02-1527-H1,-1.2102585,-16.48974,19
DE-02-4314-H1,9.1074915,13.325764,6
IT-06-0200-H1,3.7756371,-9.636124,23
GR-01-0959-H1,-19.411108,-11.03965,4
DE-03-2914-H1,1.1487137,-21.33524,25
DE-03-2730-H1,-5.627442,-14.176086,16
SE-01-0479-H1,9.107075,13.325454,6
RU-01-0157-H1,-19.411108,-11.03965,4
DE-03-2793-H1,9.107009,13.325428,6
DE-03-4055-H1,-19.967855,-13.424229,4
DE-02-0755-H1,9.107131,13.3255205,6
DE-03-4447-H1,-5.4926248,-18.550882,21
IT-06-0009-H1,9.106912,13.325449,6
DE-03-1001-H1,9.106928,13.325446,6
NL-01-0149-H1,9.106649,13.325271,6
DE-03-0695-H1,9.1074505,13.325917,6
DK-01-0263-H2,9.107915,13.326097,6
CZ-01-0091-H1,8.988436,-15.463442,27
IT-08-0114-H1,-21.458014,-11.627051,-1
HU-01-0008-H1,9.107209,13.325714,6
SE-01-0116-H1,5.49783,1.9875706,-1
DE-03-0872-H1,9.106751,13.32537,6
NL-01-0229-H1,9.107467,13.325709,6
DE-03-3233-H1,1.7629664,3.037016,12
DE-02-2278-H1,2.0211911,2.85413,12
FR-01-0686-H1,0.26641813,-17.42399,19
US-01-1195-H1,13.1396,-14.499794,28
NL-01-0699-H1,2.5698564,-17.959906,-1
UK-02-0008-H1,7.5281777,-14.297949,-1
DE-02-4046-H1,9.106875,13.325509,6
GR-02-0616-H1,9.1068735,13.32552,6
NY-01-0830-H1,9.107322,13.325564,6
IT-07-0107-H1,2.3377736,-15.951719,18
FR-01-1356-H1,9.106911,13.325574,6
DE-02-2451-H1,9.108459,13.326292,6
US-01-0981-H1,-5.0312333,-7.5735407,-1
DE-03-3578-H1,9.107425,13.325742,6
DE-03-1666-H1,-4.7216053,-17.525034,-1
CZ-01-0869-H1,9.250543,-3.8516636,-1
DE-03-1355-H1,9.173297,10.20063,3
RU-01-0375-H1,9.171028,10.200747,3
ES-01-0123-H1,-19.968616,-13.422374,4
FR-01-0951-H1,9.170062,10.200745,3
FR-01-1364-H1,-19.457687,-11.039711,4
FR-01-0920-H1,1.8191321,-13.860541,18
DE-03-1496-H1,9.1918335,10.200627,3
GR-01-0721-H1,0.94502115,-16.42422,-1
SE-01-0545-H1,9.216164,10.200551,3
NY-01-0184-H1,-0.6934667,-17.929207,19
DE-01-0187-H1,9.211614,10.200584,3
CZ-01-1468-H1,2.0370755,-4.4557543,17
DE-03-4513-H1,9.193189,10.200934,3
MK-01-0080-H1,9.171548,10.200871,3
DE-03-4637-H1,9.193088,10.200875,3
DE-03-1909-H1,-1.2606872,-2.0890164,14
DE-03-2959-H1,9.169931,10.200721,3
US-01-1088-H1,-18.938013,-8.634353,5
ES-01-0703-H1,4.65173,-22.15077,-1
IT-08-0179-H1,9.210698,10.200434,3
IT-05-0286-H1,8.871576,-18.092611,-1
SE-01-0214-H1,12.656901,-13.884654,28
DE-02-3641-H1,-15.12735,-7.514874,5
DE-02-2562-H1,-15.12735,-7.514874,5
NL-01-1156-H1,-16.109676,-8.044524,5
DE-01-0336-H1,1.9106703,-10.517688,23
IT-02-0294-H1,13.547652,-14.013386,28
GR-02-0067-H1,9.193778,10.200719,3
DK-01-1284-H1,9.169893,10.200899,3
CZ-01-1490-H1,14.278752,-10.137673,20
DE-03-4000-H1,-19.968616,-13.422374,4
CZ-01-1551-H1,-5.0428495,-13.090145,16
DE-03-3130-H1,2.9245121,-23.70997,24
DE-03-0701-H1,9.16725,10.200896,3
NY-01-1156-H1,-5.9509773,4.638277,-1
IT-05-0308-H1,9.167958,10.200772,3
DE-03-1248-H1,6.857482,-11.603086,-1
UK-01-0313-H1,-19.457687,-11.039711,4
IT-02-0663-H1,3.8872106,-12.703045,-1
PL-01-0242-H1,9.1625185,10.200851,3
SE-01-1042-H1,-5.6272864,-14.175872,16
US-01-0237-H1,4.374304,-4.487462,-1
GR-02-0734-H1,9.163625,10.200799,3
NL-01-0783-H1,-5.6272864,-14.175872,16
DE-02-2712-H1,6.984526,-17.590868,-1
CZ-01-1450-H1,2.0370755,-4.4557543,17
DE-02-1289-H1,3.1708536,-11.444585,-1
UK-01-0533-H1,9.168083,10.200782,3
IT-02-0186-H1,6.9159822,-8.559719,23
US-01-1168-H1,9.166786,10.200811,3
NL-01-0027-H1,-4.7218814,-17.524837,-1
UK-03-0413-H1,3.8235998,-24.425701,-1
SE-01-0374-H1,-18.196175,-8.924429,5
US-01-0427-H1,14.136253,-2.8295572,-1
DE-03-1712-H1,2.4578128,-14.390922,18
SR-01-0214-H1,9.168163,10.200793,3
GR-02-0468-H1,9.191979,10.200669,3
DE-02-3733-H1,1.4177701,-15.317273,18
DE-02-0260-H1,9.172364,10.2006,3
NY-01-0905-H1,9.1929455,10.200604,3
SE-01-0187-H1,-0.8750045,-9.077938,-1
DE-02-0003-H1,7.697617,-7.4886985,23
IT-06-0020-H1,4.3257537,-5.8104057,-1
DE-02-1926-H1,9.16229,-11.299187,-1
CZ-01-1459-H1,9.172649,10.200652,3
DE-02-3433-H1,2.0370755,-4.4557543,17
NL-01-1067-H1,9.172649,10.200652,3
DE-03-3108-H1,9.172649,10.200652,3
DE-03-3701-H1,3.6984966,-9.590647,23
CZ-01-0128-H1,-0.666889,1.9588919,12
GR-01-1005-H1,-1.2785316,-5.6144342,15
GR-03-0035-H1,-3.770053,-6.4594574,-1
CZ-01-1514-H1,2.3832226,-4.158985,17
GR-02-0852-H1,1.5460476,1.8497895,12
RU-01-0593-H1,9.191616,10.200571,3
NL-01-0656-H1,1.150789,-21.334368,25
DE-02-2463-H1,1.9223361,-2.458274,-1
DE-03-3267-H1,-4.9854455,-19.617373,21
NY-01-0508-H1,-19.457687,-11.039711,4
FR-01-0196-H1,9.173297,10.20063,3
DE-01-0327-H1,-2.2085729,-20.784412,-1
GR-01-0249-H1,-4.1184597,-9.1229725,-1
DE-03-1068-H1,8.286575,-13.734792,-1
DE-02-1230-H1,9.193266,10.200617,3
DE-02-4508-H1,9.168834,10.20086,3
DE-02-3665-H1,8.535245,-10.7937975,-1
DE-03-4303-H1,9.168841,10.20086,3
DE-03-4828-H1,-17.673119,-8.58336,5
CZ-01-0896-H1,-19.457687,-11.039711,4
SE-01-0171-H1,3.9936805,-19.963339,-1
GR-01-0871-H1,14.415111,-2.981811,-1
US-01-0468-H1,4.8544164,-19.259354,-1
GR-01-0346-H1,9.190562,10.200709,3
DE-02-0781-H1,-9.430132,2.2820334,-1
ES-01-0111-H1,-6.012561,-17.789577,21
DK-01-1534-H1,9.1903715,10.200676,3
ES-01-0698-H1,1.150789,-21.334368,25
UK-03-0392-H1,-4.7218814,-17.524837,-1
DE-01-0289-H1,1.150789,-21.334368,25
FR-01-0206-H1,9.1918335,10.200627,3
DE-02-1047-H1,9.192724,10.200644,3
FR-01-0229-H1,6.962281,-8.104068,23
DE-03-1624-H1,9.190373,10.20063,3
NY-01-0937-H1,9.190605,10.200745,3
DE-02-1500-H1,-0.80283904,-9.120614,-1
PL-01-0049-H1,3.117492,-16.339073,18
NL-01-0304-H1,-3.92663,-20.334364,22
IT-01-0178-H1,0.16309424,-11.525678,23
NL-01-0355-H1,9.193272,10.200685,3
DE-02-4047-H1,3.7773745,3.2576265,12
DK-01-0675-H1,9.172647,10.200704,3
GR-01-0177-H1,9.190832,10.200701,3
RU-01-0559-H1,9.170614,10.200745,3
DE-03-2321-H1,9.191495,10.20069,3
DK-01-0191-H1,-19.968586,-13.422393,4
DE-03-0552-H1,-4.9854455,-19.617373,21
DE-02-0272-H1,9.209928,10.200574,3
DE-03-0473-H1,-3.2245612,-20.506447,22
FR-01-0219-H1,-16.109676,-8.044524,5
GR-02-0168-H1,9.170551,10.200653,3
IT-07-0426-H1,9.192942,10.200902,3
FR-01-0305-H1,9.176825,10.200917,3
NL-01-1004-H1,-16.109676,-8.044524,5
PL-01-0233-H1,3.4005418,-21.475836,-1
NL-01-1103-H1,9.194472,10.200853,3
FR-01-1201-H1,9.210985,10.200497,3
CZ-01-0369-H1,-21.458284,-11.627193,-1
NL-01-0981-H1,9.194505,10.200823,3
SE-01-0191-H2,-16.109676,-8.044524,5
UK-01-0302-H1,11.579121,-1.9959433,-1
CZ-01-1013-H1,-19.457687,-11.039711,4
DE-02-4067-H1,9.179231,10.200874,3
CZ-01-0812-H1,-19.457687,-11.039711,4
FR-01-1150-H1,7.697617,-7.4886985,23
DE-03-1202-H1,9.19192,10.20084,3
CZ-01-1086-H2,9.211733,10.200607,3
US-01-0089-H1,9.193427,10.200945,3
DE-02-3756-H1,1.1362606,-11.211509,23
ES-01-0293-H1,6.6551805,-11.550052,-1
NY-01-0511-H1,9.19156,10.200956,3
GR-01-1024-H1,-9.567738,-10.628924,-1
DK-01-0944-H1,9.193452,10.200985,3
DK-01-0020-H1,9.191787,10.200933,3
SE-01-0819-H1,10.210805,-13.484622,-1
DE-03-1625-H1,9.192708,10.200908,3
GR-02-0765-H1,9.19366,10.200851,3
DE-02-2594-H1,0.33062422,2.001884,12
NY-01-0908-H1,9.193397,10.200888,3
DE-02-1241-H1,9.192162,10.200906,3
UK-01-0615-H1,-18.938013,-8.634353,5
DE-03-2704-H1,8.541471,-6.7385273,23
DE-03-3625-H1,9.211895,10.200711,3
IT-05-0228-H1,9.194536,10.200897,3
DE-03-4876-H1,-0.8649141,-17.460892,19
GR-01-1109-H1,9.192787,10.200878,3
NL-04-0067-H1,9.193463,10.200771,3
DE-03-3859-H1,3.5418859,-7.4241624,-1
NL-01-0956-H1,8.155983,2.6535552,-1
DE-01-0087-H1,9.21082,10.200483,3
DE-03-3788-H1,9.211676,10.200494,3
DE-03-4590-H1,-3.153923,-20.5367,22
DE-02-3831-H1,0.39098123,-9.611322,23
RU-01-0709-H1,-0.9420263,-21.960243,-1
NL-01-0150-H1,9.179241,10.200881,3
FR-01-1224-H1,9.21047,10.200491,3
DE-02-1602-H1,9.193196,10.200934,3
DE-03-2911-H1,8.638484,-8.666089,-1
US-01-0315-H1,9.193249,10.200903,3
DE-03-2408-H1,5.583547,-16.743044,-1
DE-02-2732-H1,9.193147,10.200957,3
SE-01-0697-H2,13.148745,-10.21895,20
DE-02-4413-H1,9.195133,10.200935,3
GR-01-1156-H1,9.210455,10.200598,3
HU-01-0040-H1,9.193203,10.200925,3
DE-03-2540-H1,-0.6934667,-17.929207,19
DE-03-0561-H1,9.195182,10.200764,3
GR-02-0288-H1,9.2107,10.200558,3
SR-01-0084-H1,9.191881,10.200888,3
GR-02-0611-H1,9.210147,10.200614,3
DE-02-0657-H1,9.210247,10.200706,3
NY-01-0584-H1,1.20869,-10.922206,23
GR-01-0892-H1,9.211728,10.200492,3
NY-01-0423-H1,11.579121,-1.9959433,-1
